BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,geometry
10030965,GW004383.1.1,125.27,128.02,9.59,6.84,clay,CLAY,,CLAY BLACK WHITE,UNK,1.0,
10030965,GW004383.1.1,128.02,128.93,6.84,5.93,unk,ROCK,,ROCK,UNK,1.0,
10030965,GW004383.1.1,128.93,157.28,5.93,-22.42,shale,SHLE,,SHALE,UNK,1.0,
10030965,GW004383.1.1,157.28,158.8,-22.42,-23.94,sandstone,SDSN,,SAND ROCK PEBBLES/PEBBLY,UNK,1.0,
10030965,GW004383.1.1,158.8,164.59,-23.94,-29.73,slate,SLTE,,SLATE WATER SUPPLY,UNK,1.0,
10030965,GW004383.1.1,164.59,178.92,-29.73,-44.06,slate,SLTE,,SLATE,UNK,1.0,
10030965,GW004383.1.1,164.59,178.92,-29.73,-44.06,unk,UNKN,,FIBROUS SOME HARD STREAKS,UNK,1.0,
10030965,GW004383.1.1,178.92,185.93,-44.06,-51.07,quartz rock,QRTZ,,QUARTZ,UNK,1.0,
10030965,GW004383.1.1,185.93,343.2,-51.07,-208.34,quartzite,QRTT,,QUARTZITE VEINS,UNK,1.0,
10030965,GW004383.1.1,185.93,343.2,-51.07,-208.34,slate,SLTE,,SLATE PALAEOZOIC,UNK,1.0,
10030965,GW004383.1.1,343.2,359.66,-208.34,-224.8,unk,ROCK,,ROCK HARD,UNK,1.0,
10140400,GW004384.1.1,0.0,6.1,136.35,130.25,sand,SAND,,SAND,UNK,1.0,
10140400,GW004384.1.1,6.1,25.91,130.25,110.44,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10140400,GW004384.1.1,25.91,30.48,110.44,105.87,mud,MUD,,MUD STICKY,UNK,1.0,
10140400,GW004384.1.1,30.48,71.63,105.87,64.72,clay,CLAY,,CLAY BLACK,UNK,1.0,
10140400,GW004384.1.1,71.63,106.68,64.72,29.67,shale,SHLE,,SHALE,UNK,1.0,
10140400,GW004384.1.1,106.68,121.92,29.67,14.43,clay,CLAY,,CLAY BLACK WATER SUPPLY,UNK,1.0,
10140400,GW004384.1.1,121.92,144.96,14.43,-8.61,sandstone,SDSN,,SAND ROCK WATER SUPPLY,UNK,1.0,
10098202,GW004391.1.1,0.0,4.88,101.04,96.16,unk,UNKN,,DRILLER,UNK,1.0,
10098202,GW004391.1.1,4.88,279.2,96.16,-178.16,sandstone,SDSN,,SANDSTONE SOFT NOMINAL WATER SUPPLY,UNK,1.0,
10098202,GW004391.1.1,4.88,279.2,96.16,-178.16,unk,UNKN,,BLACK CRETACEOUS NOMINAL NOMINAL,UNK,1.0,
10145550,GW004393.1.1,0.0,60.96,97.68,36.72,unk,UNKN,,BLACK CRETACEOUS,UNK,1.0,
10145550,GW004393.1.1,0.0,60.96,97.68,36.72,sandstone,SANDSTONE,,SOFT SANDSTONE,UNK,1.0,
10145550,GW004393.1.1,60.96,124.05,36.72,-26.37,sand,SAND,,SAND DRIFT WATER SUPPLY,UNK,1.0,
10145550,GW004393.1.1,124.05,373.99,-26.37,-276.31,unk,ROCK,,ROCK WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,0.0,9.14,104.48,95.34,clay,CLAY,,CLAY,UNK,1.0,
10005298,GW004394.1.1,9.14,11.58,95.34,92.9,unk,DRFT,,DRIFT,UNK,1.0,
10005298,GW004394.1.1,11.58,11.89,92.9,92.59,sandstone,SDSN,,SAND ROCK HARD WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,11.89,13.41,92.59,91.07,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10005298,GW004394.1.1,13.41,17.86,91.07,86.62,sandstone,SDSN,,SAND ROCK HARD,UNK,1.0,
10005298,GW004394.1.1,17.86,19.39,86.62,85.09,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10005298,GW004394.1.1,19.39,21.21,85.09,83.27,shale,SHLE,,SHALE,UNK,1.0,
10005298,GW004394.1.1,21.21,32.95,83.27,71.53,clay,CLAY,,CLAY,UNK,1.0,
10005298,GW004394.1.1,32.95,38.74,71.53,65.74,sandstone,SDSN,,SAND ROCK WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,38.74,54.74,65.74,49.74,clay,CLAY,,PIPE CLAY,UNK,1.0,
10005298,GW004394.1.1,54.74,67.24,49.74,37.24,unk,DRFT,,DRIFT WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,67.24,238.41,37.24,-133.93,shale,SHLE,,SHALE,UNK,1.0,
10005298,GW004394.1.1,238.41,243.63,-133.93,-139.15,shale,SHLE,,SHALE HARD STREAKS,UNK,1.0,
10005298,GW004394.1.1,243.63,252.01,-139.15,-147.53,sandstone,SDSN,,SAND ROCK HARD WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,252.01,255.88,-147.53,-151.4,clay,CLAY,,PIPE CLAY,UNK,1.0,
10005298,GW004394.1.1,255.88,265.69,-151.4,-161.21,shale,SHLE,,SHALE HARD STREAKS,UNK,1.0,
10005298,GW004394.1.1,265.69,284.13,-161.21,-179.65,shale,SHLE,,SHALE WATER SUPPLY,UNK,1.0,
10005298,GW004394.1.1,284.13,306.66,-179.65,-202.18,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10005298,GW004394.1.1,306.66,316.63,-202.18,-212.15,slate,SLTE,,SLATE,UNK,1.0,
10005298,GW004394.1.1,316.63,317.42,-212.15,-212.94,quartz rock,QRTZ,,QUARTZ,UNK,1.0,
10005298,GW004394.1.1,317.42,320.44,-212.94,-215.96,slate,SLTE,,SLATE,UNK,1.0,
10145697,GW004395.1.1,0.0,1.83,99.95,98.12,sand,SAND,,SAND,UNK,1.0,
10145697,GW004395.1.1,1.83,4.88,98.12,95.07,chalk,CHLK,,CHALK OR LIMESTONE,UNK,1.0,
10145697,GW004395.1.1,4.88,7.62,95.07,92.33,clay,CLAY,,CLAY RED WATER SUPPLY,UNK,1.0,
10145697,GW004395.1.1,7.62,66.78,92.33,33.17,clay,CLAY,,CLAY RED WHITE,UNK,1.0,
10145697,GW004395.1.1,66.78,140.6,33.17,-40.65,shale,SHLE,,SHALE,UNK,1.0,
10145697,GW004395.1.1,140.6,140.91,-40.65,-40.96,unk,UNKN,,VERY HARD STREAKS,UNK,1.0,
10145697,GW004395.1.1,140.91,226.77,-40.96,-126.82,shale,SHLE,,SHALE,UNK,1.0,
10145697,GW004395.1.1,226.77,228.05,-126.82,-128.1,unk,UNKN,,HARD BANDS,UNK,1.0,
10145697,GW004395.1.1,228.05,233.78,-128.1,-133.83,shale,SHLE,,SHALE LIGHT,UNK,1.0,
10145697,GW004395.1.1,233.78,245.52,-133.83,-145.57,shale,SHLE,,SHALE,UNK,1.0,
10145697,GW004395.1.1,245.52,248.05,-145.57,-148.1,clay,CLAY,,PIPE CLAY,UNK,1.0,
10145697,GW004395.1.1,248.05,250.58,-148.1,-150.63,sandstone,SDSN,,SAND ROCK WATER SUPPLY,UNK,1.0,
10145697,GW004395.1.1,250.58,251.58,-150.63,-151.63,sandstone,SDSN,,SAND ROCK HARD,UNK,1.0,
10145697,GW004395.1.1,251.58,253.84,-151.63,-153.89,clay,CLAY,,PIPE CLAY,UNK,1.0,
10145697,GW004395.1.1,253.84,255.76,-153.89,-155.81,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10145697,GW004395.1.1,255.76,258.99,-155.81,-159.04,slate,SLTE,,SLATE,UNK,1.0,
10145697,GW004395.1.1,258.99,262.19,-159.04,-162.24,clay,CLAY,,PIPE CLAY,UNK,1.0,
10145697,GW004395.1.1,262.19,264.99,-162.24,-165.04,unk,UNKN,,HARD STREAKS,UNK,1.0,
10145697,GW004395.1.1,264.99,271.79,-165.04,-171.84,clay,CLAY,,PIPE CLAY,UNK,1.0,
10145697,GW004395.1.1,271.79,288.13,-171.84,-188.18,shale,SHLE,,SHALE,UNK,1.0,
10145697,GW004395.1.1,288.13,304.16,-188.18,-204.21,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10145697,GW004395.1.1,304.16,306.6,-204.21,-206.65,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10145697,GW004395.1.1,306.6,309.55,-206.65,-209.6,unk,ROCK,,ROCK RED,UNK,1.0,
10145697,GW004395.1.1,309.55,312.6,-209.6,-212.65,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10145697,GW004395.1.1,312.6,321.38,-212.65,-221.43,clay,CLAY,,PIPE CLAY,UNK,1.0,
10145697,GW004395.1.1,321.38,328.12,-221.43,-228.17,shale,SHLE,,SHALE HARD,UNK,1.0,
10145697,GW004395.1.1,328.12,336.86,-228.17,-236.91,slate,SLTE,,SLATE HARD,UNK,1.0,
10145697,GW004395.1.1,336.86,391.67,-236.91,-291.72,slate,SLTE,,SLATE,UNK,1.0,
10146518,GW004396.1.1,0.0,4.57,102.84,98.27,clay,CLAY,,CLAY LIGHT,UNK,1.0,
10146518,GW004396.1.1,4.57,4.88,98.27,97.96,ironstone,IRSN,,IRONSTONE,UNK,1.0,
10146518,GW004396.1.1,4.88,7.62,97.96,95.22,sand,SAND,,SAND DRIFT WATER SUPPLY,UNK,1.0,
10146518,GW004396.1.1,7.62,10.88,95.22,91.96,clay,CLAY,,CLAY LIGHT,UNK,1.0,
10146518,GW004396.1.1,10.88,13.81,91.96,89.03,unk,ROCK,,ROCK RED,UNK,1.0,
10146518,GW004396.1.1,13.81,16.25,89.03,86.59,sand,SAND,,SAND PIPE CLAY,UNK,1.0,
10146518,GW004396.1.1,16.25,21.92,86.59,80.92,clay,CLAY,,CLAY,UNK,1.0,
10146518,GW004396.1.1,21.92,30.66,80.92,72.18,clay,CLAY,,CLAY SANDY,UNK,1.0,
10146518,GW004396.1.1,30.66,38.16,72.18,64.68,clay,CLAY,,CLAY,UNK,1.0,
10146518,GW004396.1.1,38.16,47.98,64.68,54.86,clay,CLAY,,CLAY SHALE,UNK,1.0,
10146518,GW004396.1.1,47.98,55.99,54.86,46.85,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,55.99,80.22,46.85,22.62,clay,CLAY,,CLAY,UNK,1.0,
10146518,GW004396.1.1,80.22,210.59,22.62,-107.75,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,210.59,211.59,-107.75,-108.75,unk,ROCK,,ROCK,UNK,1.0,
10146518,GW004396.1.1,211.59,233.17,-108.75,-130.33,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,233.17,236.37,-130.33,-133.53,unk,ROCK,,ROCK,UNK,1.0,
10146518,GW004396.1.1,236.37,243.17,-133.53,-140.33,shale,SHLE,,SHALE BLACK,UNK,1.0,
10146518,GW004396.1.1,243.17,313.85,-140.33,-211.01,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,313.85,315.29,-211.01,-212.45,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10146518,GW004396.1.1,315.29,331.87,-212.45,-229.03,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,331.87,338.15,-229.03,-235.31,unk,ROCK,,ROCK HARD,UNK,1.0,
10146518,GW004396.1.1,338.15,349.3,-235.31,-246.46,shale,SHLE,,SHALE,UNK,1.0,
10146518,GW004396.1.1,349.3,370.15,-246.46,-267.31,shale,SHLE,,SHALE GREY,UNK,1.0,
10146518,GW004396.1.1,370.15,414.41,-267.31,-311.57,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10146518,GW004396.1.1,414.41,421.66,-311.57,-318.82,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10146518,GW004396.1.1,421.66,431.99,-318.82,-329.15,sandstone,SDSN,,SANDSTONE VERY HARD,UNK,1.0,
10146518,GW004396.1.1,431.99,449.34,-329.15,-346.5,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10146518,GW004396.1.1,449.34,463.24,-346.5,-360.4,unk,PUG,,PUG RED SANDY,UNK,1.0,
10146518,GW004396.1.1,463.24,466.59,-360.4,-363.75,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10146518,GW004396.1.1,466.59,487.07,-363.75,-384.23,shale,SHLE,,SHALE RED,UNK,1.0,
10146518,GW004396.1.1,487.07,491.83,-384.23,-388.99,unk,PUG,,PUG WHITE SANDY,UNK,1.0,
10146518,GW004396.1.1,491.83,494.08,-388.99,-391.24,shale,SHLE,,SHALE RED,UNK,1.0,
10146518,GW004396.1.1,494.08,501.52,-391.24,-398.68,unk,PUG,,PUG WHITE SANDY,UNK,1.0,
10146518,GW004396.1.1,501.52,509.02,-398.68,-406.18,schist,SCST,,SCHIST MICACEOUS,UNK,1.0,
10129049,GW004401.1.1,0.0,3.05,113.09,110.04,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10129049,GW004401.1.1,3.05,4.57,110.04,108.52,sand,SAND,,SAND,UNK,1.0,
10129049,GW004401.1.1,4.57,84.28,108.52,28.81,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10129049,GW004401.1.1,84.28,87.78,28.81,25.31,unk,UNKN,,HARD BANDS,UNK,1.0,
10129049,GW004401.1.1,87.78,228.6,25.31,-115.51,shale,SHLE,,SHALE,UNK,1.0,
10129049,GW004401.1.1,228.6,250.55,-115.51,-137.46,shale,SHLE,,SHALE BLACK,UNK,1.0,
10129049,GW004401.1.1,250.55,303.52,-137.46,-190.43,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10129049,GW004401.1.1,303.52,305.04,-190.43,-191.95,unk,ROCK,,ROCK RED,UNK,1.0,
10134311,GW004402.1.1,0.0,15.24,120.47,105.23,unk,ROCK,,ROCK WHITE,UNK,1.0,
10134311,GW004402.1.1,15.24,21.34,105.23,99.13,conglomerate,CGLM,,CONGLOMERATE,UNK,1.0,
10134311,GW004402.1.1,21.34,42.67,99.13,77.8,clay,CLAY,,CLAY,UNK,1.0,
10134311,GW004402.1.1,42.67,201.17,77.8,-80.7,shale,SHLE,,SHALE,UNK,1.0,
10134311,GW004402.1.1,201.17,292.61,-80.7,-172.14,shale,SHLE,,SHALE HARD STREAKS,UNK,1.0,
10134311,GW004402.1.1,292.61,302.36,-172.14,-181.89,shale,SHLE,,SHALE,UNK,1.0,
10134311,GW004402.1.1,302.36,344.42,-181.89,-223.95,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10134311,GW004402.1.1,344.42,365.76,-223.95,-245.29,unk,ROCK,,ROCK,UNK,1.0,
10134311,GW004402.1.1,365.76,374.9,-245.29,-254.43,unk,ROCK,,ROCK WHITE RED,UNK,1.0,
10134311,GW004402.1.1,374.9,456.53,-254.43,-336.06,unk,BDRK,,BEDROCK RED,UNK,1.0,
10001532,GW004411.1.1,0.0,0.91,101.34,100.43,sand,SAND,,SAND,UNK,1.0,
10001532,GW004411.1.1,0.91,11.96,100.43,89.38,clay,CLAY,,CLAY,UNK,1.0,
10001532,GW004411.1.1,11.96,12.86,89.38,88.48,limestone,LMSN,,LIMESTONE KOPI (COPI),UNK,1.0,
10001532,GW004411.1.1,12.86,14.9,88.48,86.44,gravel,GRVL,,STONES RED WHITE VERY HARD,UNK,1.0,
10001532,GW004411.1.1,14.9,21.54,86.44,79.8,sandstone,SDSN,,SANDSTONE VERY HARD,UNK,1.0,
10001532,GW004411.1.1,21.54,28.1,79.8,73.24,clay,CLAY,,PUG YELLOW,UNK,1.0,
10001532,GW004411.1.1,28.1,35.11,73.24,66.23,clay,CLAY,,PUG RED WHITE,UNK,1.0,
10001532,GW004411.1.1,35.11,41.4,66.23,59.94,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10001532,GW004411.1.1,41.4,47.68,59.94,53.66,clay,CLAY,,PUG WHITE,UNK,1.0,
10001532,GW004411.1.1,47.68,49.99,53.66,51.35,limestone,LMSN,,LIMESTONE,UNK,1.0,
10001532,GW004411.1.1,49.99,54.33,51.35,47.01,shale,SHLE,,SHALE LIGHT BLUE,UNK,1.0,
10001532,GW004411.1.1,54.33,62.62,47.01,38.72,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10001532,GW004411.1.1,62.62,101.6,38.72,-0.26,shale,SHLE,,SHALE GREY,UNK,1.0,
10001532,GW004411.1.1,101.6,214.53,-0.26,-113.19,shale,SHLE,,SHALE,UNK,1.0,
10001532,GW004411.1.1,214.53,215.19,-113.19,-113.85,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10001532,GW004411.1.1,215.19,228.75,-113.85,-127.41,shale,SHLE,,SHALE BLACK,UNK,1.0,
10001532,GW004411.1.1,228.75,297.15,-127.41,-195.81,shale,SHLE,,SHALE,UNK,1.0,
10001532,GW004411.1.1,297.15,307.67,-195.81,-206.33,sandstone,SDSN,,SANDSTONE SOFT,UNK,1.0,
10001532,GW004411.1.1,307.67,315.21,-206.33,-213.87,sandstone,SDSN,,SANDSTONE HARD WATER SUPPLY,UNK,1.0,
10001532,GW004411.1.1,315.21,326.18,-213.87,-224.84,clay,CLAY,,PUG WHITE,UNK,1.0,
10001532,GW004411.1.1,326.18,361.72,-224.84,-260.38,slate,SLTE,,SLATE LIGHT GREEN,UNK,1.0,
10001532,GW004411.1.1,361.72,382.83,-260.38,-281.49,slate,SLTE,,SLATE,UNK,1.0,
10139852,GW004412.1.1,0.0,0.61,100.12,99.51,clay,CLAY,,CLAY RED,UNK,1.0,
10139852,GW004412.1.1,0.61,8.23,99.51,91.89,clay,CLAY,,CLAY YELLOW KOPI (COPI),UNK,1.0,
10139852,GW004412.1.1,8.23,12.04,91.89,88.08,limestone,LMSN,,LIMESTONE VERY HARD,UNK,1.0,
10139852,GW004412.1.1,12.04,18.14,88.08,81.98,unk,PUG,,PUG WHITE,UNK,1.0,
10139852,GW004412.1.1,18.14,28.8,81.98,71.32,unk,PUG,,PUG PINK,UNK,1.0,
10139852,GW004412.1.1,28.8,48.92,71.32,51.2,unk,PUG,,PUG YELLOW,UNK,1.0,
10139852,GW004412.1.1,48.92,63.73,51.2,36.39,shale,SHLE,,SHALE GREY,UNK,1.0,
10139852,GW004412.1.1,63.73,66.29,36.39,33.83,unk,UNKN,,HARD SEAM,UNK,1.0,
10139852,GW004412.1.1,66.29,96.44,33.83,3.68,shale,SHLE,,SHALE,UNK,1.0,
10139852,GW004412.1.1,96.44,100.34,3.68,-0.22,unk,ROCK,,ROCK GREY,UNK,1.0,
10139852,GW004412.1.1,100.34,157.28,-0.22,-57.16,shale,SHLE,,SHALE VERY HARD,UNK,1.0,
10139852,GW004412.1.1,157.28,157.48,-57.16,-57.36,quartz rock,QRTZ,,QUARTZ,UNK,1.0,
10139852,GW004412.1.1,157.48,166.12,-57.36,-66.0,shale,SHLE,,SHALE SANDY,UNK,1.0,
10139852,GW004412.1.1,166.12,256.74,-66.0,-156.62,shale,SHLE,,SHALE GREY,UNK,1.0,
10139852,GW004412.1.1,256.74,271.88,-156.62,-171.76,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10139852,GW004412.1.1,271.88,294.74,-171.76,-194.62,shale,SHLE,,SHALE GREY,UNK,1.0,
10139852,GW004412.1.1,294.74,355.7,-194.62,-255.58,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10139852,GW004412.1.1,355.7,373.08,-255.58,-272.96,sandstone,SDSN,,SANDSTONE HARD WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,0.0,1.83,138.79,136.96,soil,SOIL,,SOIL,UNK,1.0,
10135344,GW004414.1.1,1.83,13.72,136.96,125.07,clay,CLAY,,CLAY,UNK,1.0,
10135344,GW004414.1.1,13.72,14.63,125.07,124.16,unk,DRFT,,DRIFT,UNK,1.0,
10135344,GW004414.1.1,14.63,33.53,124.16,105.26,gravel,GRVL,,GRAVEL CEMENTED WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,33.53,39.62,105.26,99.17,clay,CLAY,,CLAY,UNK,1.0,
10135344,GW004414.1.1,39.62,64.01,99.17,74.78,shale,SHLE,,SHALE BLACK,UNK,1.0,
10135344,GW004414.1.1,64.01,74.68,74.78,64.11,shale,SHLE,,SHALE STICKY,UNK,1.0,
10135344,GW004414.1.1,74.68,77.72,64.11,61.07,unk,DRFT,,DRIFT WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,77.72,85.34,61.07,53.45,shale,SHLE,,SHALE SANDY,UNK,1.0,
10135344,GW004414.1.1,85.34,103.63,53.45,35.16,unk,DRFT,,DRIFT,UNK,1.0,
10135344,GW004414.1.1,103.63,172.21,35.16,-33.42,shale,SHLE,,SHALE,UNK,1.0,
10135344,GW004414.1.1,172.21,175.87,-33.42,-37.08,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,175.87,328.27,-37.08,-189.48,shale,SHLE,,SHALE,UNK,1.0,
10135344,GW004414.1.1,328.27,338.33,-189.48,-199.54,shale,SHLE,,SHALE HARD,UNK,1.0,
10135344,GW004414.1.1,338.33,352.04,-199.54,-213.25,shale,SHLE,,SHALE,UNK,1.0,
10135344,GW004414.1.1,352.04,367.28,-213.25,-228.49,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,367.28,387.1,-228.49,-248.31,shale,SHLE,,SHALE,UNK,1.0,
10135344,GW004414.1.1,387.1,402.34,-248.31,-263.55,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10135344,GW004414.1.1,402.34,438.91,-263.55,-300.12,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10135344,GW004414.1.1,438.91,445.62,-300.12,-306.83,unk,ROCK,,ROCK HARD,UNK,1.0,
10135344,GW004414.1.1,445.62,446.84,-306.83,-308.05,granite,GRNT,,GRANITE,UNK,1.0,
10035128,GW004416.1.1,0.0,7.32,88.78,81.46,clay,CLAY,,CLAY,UNK,1.0,
10035128,GW004416.1.1,7.32,10.97,81.46,77.81,clay,CLAY,,CLAY SAND,UNK,1.0,
10035128,GW004416.1.1,10.97,32.31,77.81,56.47,clay,CLAY,,CLAY WATER SUPPLY,UNK,1.0,
10035128,GW004416.1.1,32.31,38.4,56.47,50.38,sand,SAND,,SAND DRIFT WATER SUPPLY,UNK,1.0,
10035128,GW004416.1.1,38.4,54.86,50.38,33.92,clay,CLAY,,CLAY COLOURED,UNK,1.0,
10035128,GW004416.1.1,54.86,99.36,33.92,-10.58,shale,SHLE,,SHALE,UNK,1.0,
10035128,GW004416.1.1,99.36,103.63,-10.58,-14.85,shale,SHLE,,SHALE SANDY,UNK,1.0,
10035128,GW004416.1.1,103.63,107.29,-14.85,-18.51,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10035128,GW004416.1.1,107.29,115.21,-18.51,-26.43,shale,SHLE,,SHALE,UNK,1.0,
10043889,GW004417.1.1,0.0,7.92,87.25,79.33,clay,CLAY,,CLAY,UNK,1.0,
10043889,GW004417.1.1,7.92,9.14,79.33,78.11,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10043889,GW004417.1.1,9.14,48.76,78.11,38.49,clay,CLAY,,CLAY,UNK,1.0,
10043889,GW004417.1.1,48.76,131.06,38.49,-43.81,shale,SHLE,,SHALE,UNK,1.0,
10043889,GW004417.1.1,131.06,131.67,-43.81,-44.42,sandstone,SDSN,,SANDSTONE SOFT COARSE WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,0.0,0.91,122.67,121.76,sand,SAND,,SAND,UNK,1.0,
10137278,GW004419.1.1,0.91,7.01,121.76,115.66,sand,SAND,,SAND CLAY,UNK,1.0,
10137278,GW004419.1.1,7.01,16.15,115.66,106.52,sand,SAND,,SAND,UNK,1.0,
10137278,GW004419.1.1,16.15,23.16,106.52,99.51,unk,DRFT,,DRIFT WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,23.16,26.21,99.51,96.46,mudstone,MDSN,,MUDSTONE,UNK,1.0,
10137278,GW004419.1.1,26.21,27.74,96.46,94.93,clay,CLAY,,CLAY GRAVEL WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,27.74,32.31,94.93,90.36,unk,DRFT,,DRIFT,UNK,1.0,
10137278,GW004419.1.1,32.31,32.92,90.36,89.75,clay,CLAY,,CLAY WHITE,UNK,1.0,
10137278,GW004419.1.1,32.92,35.36,89.75,87.31,limestone,LMSN,,LIMESTONE,UNK,1.0,
10137278,GW004419.1.1,35.36,38.4,87.31,84.27,clay,CLAY,,CLAY SANDY GRAVEL,UNK,1.0,
10137278,GW004419.1.1,38.4,39.32,84.27,83.35,conglomerate,CGLM,,CONGLOMERATE WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,39.32,45.72,83.35,76.95,clay,CLAY,,CLAY,UNK,1.0,
10137278,GW004419.1.1,45.72,61.57,76.95,61.1,clay,CLAY,,CLAY BLACK,UNK,1.0,
10137278,GW004419.1.1,61.57,67.67,61.1,55.0,shale,SHLE,,SHALE GREY,UNK,1.0,
10137278,GW004419.1.1,67.67,68.58,55.0,54.09,unk,ROCK,,ROCK,UNK,1.0,
10137278,GW004419.1.1,68.58,70.71,54.09,51.96,sand,SAND,,SAND GRAVEL WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,70.71,76.2,51.96,46.47,clay,CLAY,,CLAY WHITE,UNK,1.0,
10137278,GW004419.1.1,76.2,77.42,46.47,45.25,unk,ROCK,,ROCK,UNK,1.0,
10137278,GW004419.1.1,77.42,81.99,45.25,40.68,clay,CLAY,,CLAY SANDY SHALE,UNK,1.0,
10137278,GW004419.1.1,81.99,103.33,40.68,19.34,shale,SHLE,,SHALE,UNK,1.0,
10137278,GW004419.1.1,103.33,114.6,19.34,8.07,clay,CLAY,,CLAY SANDY SHALE WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,114.6,129.54,8.07,-6.87,shale,SHLE,,SHALE,UNK,1.0,
10137278,GW004419.1.1,129.54,129.84,-6.87,-7.17,unk,UNKN,,HARD STREAKS,UNK,1.0,
10137278,GW004419.1.1,129.84,168.86,-7.17,-46.19,shale,SHLE,,SHALE,UNK,1.0,
10137278,GW004419.1.1,168.86,169.16,-46.19,-46.49,clay,CLAY,,CLAY SANDY,UNK,1.0,
10137278,GW004419.1.1,169.16,217.93,-46.49,-95.26,clay,CLAY,,CLAY SANDY SHALE,UNK,1.0,
10137278,GW004419.1.1,217.93,221.59,-95.26,-98.92,sandstone,SDSN,,SANDSTONE LIME WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,221.59,236.83,-98.92,-114.16,sandstone,SDSN,,SANDSTONE,UNK,1.0,
10137278,GW004419.1.1,236.83,261.21,-114.16,-138.54,clay,CLAY,,CLAY SANDY SHALE WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,261.21,261.82,-138.54,-139.15,unk,ROCK,,ROCK,UNK,1.0,
10137278,GW004419.1.1,261.82,273.1,-139.15,-150.43,clay,CLAY,,CLAY SHALE,UNK,1.0,
10137278,GW004419.1.1,273.1,276.15,-150.43,-153.48,clay,CLAY,,CLAY SANDY SHALE,UNK,1.0,
10137278,GW004419.1.1,276.15,278.89,-153.48,-156.22,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10137278,GW004419.1.1,278.89,279.2,-156.22,-156.53,unk,UNKN,,HARD STREAKS,UNK,1.0,
10137278,GW004419.1.1,279.2,286.51,-156.53,-163.84,sandstone,SDSN,,SANDSTONE SHALE,UNK,1.0,
10137278,GW004419.1.1,286.51,289.56,-163.84,-166.89,limestone,LMSN,,LIMESTONE,UNK,1.0,
10137278,GW004419.1.1,289.56,298.7,-166.89,-176.03,shale,SHLE,,SHALE CLAY,UNK,1.0,
