BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,OgcFidTemp
10080003,GW003864.1.1,,UNK,265.79,268.22,,,shale,SHLE,NA,SHALE BLACK HARD,UNK,1,8716856
10080003,GW003864.1.1,,UNK,268.22,271.58,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8674866
10080003,GW003864.1.1,,UNK,271.58,272.8,,,shale,SHLE,NA,SHALE,UNK,1,8744942
10080003,GW003864.1.1,,UNK,272.8,273.71,,,shale,SHLE,NA,SHALE,UNK,1,8665252
10080003,GW003864.1.1,,UNK,273.71,274.62,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8700113
10080003,GW003864.1.1,,UNK,274.62,274.93,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8750317
10080003,GW003864.1.1,,UNK,274.93,275.23,,,sandstone,SDSN,NA,SAND ROCK HARD,UNK,1,8744943
10080003,GW003864.1.1,,UNK,275.23,280.11,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8700114
10080003,GW003864.1.1,,UNK,280.11,280.42,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8727475
10080003,GW003864.1.1,,UNK,280.42,282.24,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8716857
10080003,GW003864.1.1,,UNK,282.24,285.9,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8665253
10080003,GW003864.1.1,,UNK,285.9,288.34,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8674867
10080003,GW003864.1.1,,UNK,288.34,294.13,,,shale,SHLE,NA,SHALE HARD,UNK,1,8694023
10080003,GW003864.1.1,,UNK,294.13,297.18,,,shale,SHLE,NA,SHALE BLACK,UNK,1,8716858
10080003,GW003864.1.1,,UNK,297.18,307.54,,,shale,SHLE,NA,SHALE,UNK,1,8750318
10080003,GW003864.1.1,,UNK,307.54,309.07,,,shale,SHLE,NA,SHALE,UNK,1,8744944
10080003,GW003864.1.1,,UNK,309.07,309.37,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8716859
10080003,GW003864.1.1,,UNK,309.37,315.16,,,shale,SHLE,NA,SHALE,UNK,1,8694024
10080003,GW003864.1.1,,UNK,315.16,315.47,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8744945
10080003,GW003864.1.1,,UNK,315.47,316.69,,,shale,SHLE,NA,SHALE HARD,UNK,1,8665254
10080003,GW003864.1.1,,UNK,316.69,319.43,,,shale,SHLE,NA,SHALE GREY,UNK,1,8727476
10080003,GW003864.1.1,,UNK,319.43,328.57,,,shale,SHLE,NA,SHALE,UNK,1,8665255
10080003,GW003864.1.1,,UNK,328.57,354.79,,,shale,SHLE,NA,SHALE,UNK,1,8700115
10080003,GW003864.1.1,,UNK,354.79,355.4,,,sandstone,SDSN,NA,SAND ROCK HARD,UNK,1,8744946
10080003,GW003864.1.1,,UNK,355.4,356.01,,,shale,SHLE,NA,SHALE SAND,UNK,1,8665256
10080003,GW003864.1.1,,UNK,356.01,359.66,,,sandstone,SDSN,NA,SAND ROCK STICKY SANDY,UNK,1,8744947
10080003,GW003864.1.1,,UNK,359.66,363.02,,,sandstone,SDSN,NA,SAND ROCK STICKY,UNK,1,8716860
10080003,GW003864.1.1,,UNK,363.02,363.63,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8665257
10080003,GW003864.1.1,,UNK,363.63,364.24,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8744948
10080003,GW003864.1.1,,UNK,364.24,365.15,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8727477
10080003,GW003864.1.1,,UNK,365.15,365.46,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,8674868
10080003,GW003864.1.1,,UNK,365.46,366.06,,,sand,SAND,NA,SAND,UNK,1,8674869
10080003,GW003864.1.1,,UNK,366.06,366.98,,,unk,ROCK,NA,ROCK,UNK,1,8694025
10080003,GW003864.1.1,,UNK,366.98,370.33,,,shale,SHLE,NA,SHALE HARD,UNK,1,8665258
10080003,GW003864.1.1,,UNK,370.33,373.08,,,shale,SHLE,NA,SHALE,UNK,1,8744949
10080003,GW003864.1.1,,UNK,373.08,373.99,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8674870
10080003,GW003864.1.1,,UNK,373.99,376.73,,,shale,SHLE,NA,SHALE GREY,UNK,1,8716861
10080003,GW003864.1.1,,UNK,376.73,379.48,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8665259
10080003,GW003864.1.1,,UNK,379.48,384.05,,,shale,SHLE,NA,SHALE GREY,UNK,1,8750319
10080003,GW003864.1.1,,UNK,384.05,388.01,,,shale,SHLE,NA,SHALE,UNK,1,8716862
10080003,GW003864.1.1,,UNK,388.01,389.08,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8727478
10080003,GW003864.1.1,,UNK,389.08,392.58,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,8674871
10080003,GW003864.1.1,,UNK,392.58,392.89,,,sandstone,SDSN,NA,SANDSTONE HARD,UNK,1,8727479
10080003,GW003864.1.1,,UNK,392.89,401.42,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8744950
10080003,GW003864.1.1,,UNK,401.42,402.64,,,sandstone,SDSN,NA,SAND ROCK HARD,UNK,1,8727480
10080003,GW003864.1.1,,UNK,402.64,409.35,,,shale,SHLE,NA,SHALE GREY HARD,UNK,1,8700116
10080003,GW003864.1.1,,UNK,409.35,411.18,,,shale,SHLE,NA,SHALE GREY STICKY,UNK,1,8716863
10080003,GW003864.1.1,,UNK,411.18,413.61,,,shale,SHLE,NA,SHALE GREY HARD,UNK,1,8727481
10080003,GW003864.1.1,,UNK,413.61,416.66,,,shale,SHLE,NA,SHALE BLACK HARD LUMPY,UNK,1,8694026
10080003,GW003864.1.1,,UNK,416.66,417.27,,,shale,SHLE,NA,SHALE GREY,UNK,1,8700117
10080003,GW003864.1.1,,UNK,417.27,419.1,,,shale,SHLE,NA,SHALE GREY HARD,UNK,1,8750320
10080003,GW003864.1.1,,UNK,419.1,420.93,,,shale,SHLE,NA,SHALE GREY LUMPY,UNK,1,8694027
10080003,GW003864.1.1,,UNK,420.93,422.15,,,shale,SHLE,NA,SHALE,UNK,1,8727482
10080003,GW003864.1.1,,UNK,422.15,422.45,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8665260
10080003,GW003864.1.1,,UNK,422.45,425.5,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8665261
10080003,GW003864.1.1,,UNK,425.5,426.42,,,shale,SHLE,NA,SHALE,UNK,1,8750321
10080003,GW003864.1.1,,UNK,426.42,426.57,,,unk,ROCK,NA,ROCK BLACK,UNK,1,8694028
10080003,GW003864.1.1,,UNK,426.57,428.09,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8700118
10080003,GW003864.1.1,,UNK,428.09,430.68,,,shale,SHLE,NA,SHALE PUGGY,UNK,1,8727483
10080003,GW003864.1.1,,UNK,430.68,432.21,,,shale,SHLE,NA,SHALE BLACK HARD,UNK,1,8727484
10080003,GW003864.1.1,,UNK,432.21,433.73,,,shale,SHLE,NA,SHALE BLACK PUGGY,UNK,1,8716864
10080003,GW003864.1.1,,UNK,433.73,434.34,,,shale,SHLE,NA,SHALE BLACK STICKY,UNK,1,8727485
10080003,GW003864.1.1,,UNK,434.34,438,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,8700119
10080003,GW003864.1.1,,UNK,438,440.44,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8716865
10080003,GW003864.1.1,,UNK,440.44,441.96,,,shale,SHLE,NA,SHALE,UNK,1,8750322
10080003,GW003864.1.1,,UNK,441.96,451.1,,,sand,SAND,NA,SAND DRIFT,UNK,1,8744951
10080003,GW003864.1.1,,UNK,451.1,458.42,,,sandstone,SDSN,NA,SANDSTONE GREY,UNK,1,8674872
10080003,GW003864.1.1,,UNK,458.42,466.34,,,sandstone,SDSN,NA,SANDSTONE GREY FINE,UNK,1,8665262
10080003,GW003864.1.1,,UNK,466.34,470.61,,,shale,SHLE,NA,SHALE BLACK OR CRYPTOCRYSTALLINE SANDSTONE VERY STICKY COARSE,UNK,1,8674873
10080003,GW003864.1.1,,UNK,470.61,479.45,,,sandstone,SDSN,NA,SANDSTONE COARSE,UNK,1,8665263
10080003,GW003864.1.1,,UNK,479.45,483.11,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8694029
10080003,GW003864.1.1,,UNK,483.11,484.02,,,shale,SHLE,NA,SHALE BLACK STICKY,UNK,1,8665264
10080003,GW003864.1.1,,UNK,484.02,496.82,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,8750402
10080003,GW003864.1.1,,UNK,496.82,502.92,,,sandstone,SDSN,NA,SANDSTONE COARSE,UNK,1,8694030
10080003,GW003864.1.1,,UNK,502.92,505.97,,,sand,SAND,NA,SAND GRAVEL,UNK,1,8674874
10080003,GW003864.1.1,,UNK,505.97,513.59,,,sandstone,SDSN,NA,SANDSTONE GRAVEL,UNK,1,8750403
10080003,GW003864.1.1,,UNK,513.59,522.73,,,clay,CLAY,NA,CLAY WHITE SANDSTONE,UNK,1,8700120
10080003,GW003864.1.1,,UNK,522.73,525.78,,,clay,CLAY,NA,CLAY WHITE HARD SANDSTONE,UNK,1,8694031
10080003,GW003864.1.1,,UNK,525.78,527.61,,,unk,ROCK,NA,ROCK REDDISH HARD,UNK,1,8700121
10080003,GW003864.1.1,,UNK,527.61,528.83,,,unk,ROCK,NA,ROCK HARD,UNK,1,8750404
10080003,GW003864.1.1,,UNK,528.83,534.62,,,quartzite,QRTT,NA,QUARTZITE,UNK,1,8700122
10018417,GW003866.1.1,,UNK,0,0.61,,,soil,SOIL,NA,SOIL,UNK,1,8719804
10018417,GW003866.1.1,,UNK,0.61,2.44,,,limestone,LMSN,NA,LIMESTONE HARD,UNK,1,8714385
10018417,GW003866.1.1,,UNK,2.44,7.01,,,clay,CLAY,NA,CLAY GREY,UNK,1,8751593
10018417,GW003866.1.1,,UNK,7.01,9.14,,,sand,SAND,NA,SAND RED,UNK,1,8662714
10018417,GW003866.1.1,,UNK,9.14,14.33,,,clay,CLAY,NA,CLAY COLOURED SOME SANDY,UNK,1,8793321
10018417,GW003866.1.1,,UNK,14.33,22.86,,,sand,SAND,NA,SAND DRIFT WATER BEARING,UNK,1,8714386
10018417,GW003866.1.1,,UNK,14.33,22.86,,,sandstone,SDSN,NA,SANDSTONE BANDS,UNK,1,8798603
10018417,GW003866.1.1,,UNK,22.86,24.38,,,boulders,BLDR,NA,BOULDERS,UNK,1,8670505
10018417,GW003866.1.1,,UNK,24.38,24.69,,,clay,CLAY,NA,CLAY YELLOW STICKY,UNK,1,8758430
10018417,GW003866.1.1,,UNK,24.69,25.6,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8751594
10018417,GW003866.1.1,,UNK,25.6,26.37,,,unk,ROCK,NA,ROCK ROTTEN,UNK,1,8662715
10018417,GW003866.1.1,,UNK,26.37,28.65,,,sandstone,SDSN,NA,SAND ROCK HARD,UNK,1,8714387
10018417,GW003866.1.1,,UNK,28.65,31.7,,,clay,CLAY,NA,CLAY YELLOW WATER BEARING,UNK,1,8758431
10018417,GW003866.1.1,,UNK,28.65,31.7,,,sandstone,SDSN,NA,SANDSTONE BANDS,UNK,1,8670506
10018417,GW003866.1.1,,UNK,31.7,35.66,,,clay,CLAY,NA,CLAY,UNK,1,8670507
10018417,GW003866.1.1,,UNK,31.7,35.66,,,sandstone,SDSN,NA,SANDSTONE BANDS,UNK,1,8714388
